"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","correct","iat_type","rand","key_e3","key_i3","key_e34","key_i34","key_e67","key_i67"
"","","","","","iat-html","227","1558618","0.0-16.0-0.25","780","<img src=img/black/b4.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","228","1562754","0.0-16.0-0.26","2326","Nasty","e","false","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","229","1566510","0.0-16.0-0.27","3754","Glorious","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","230","1567380","0.0-16.0-0.28","868","Evil","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","231","1570917","0.0-16.0-0.29","3536","<img src=img/black/b1.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","232","1571783","0.0-16.0-0.30","864","Cheer","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","233","1573565","0.0-16.0-0.31","1780","<img src=img/black/b6.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","234","1575051","0.0-16.0-0.32","1484","<img src=img/white/w4.png></img>","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","235","1576056","0.0-16.0-0.33","1005","<img src=img/white/w6.png></img>","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","236","1576744","0.0-16.0-0.34","686","<img src=img/white/w2.png></img>","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","237","1577745","0.0-16.0-0.35","1000","Bothersome","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","238","1578635","0.0-16.0-0.36","889","Fantastic","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","239","1579891","0.0-16.0-0.37","1255","<img src=img/black/b2.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","240","1580809","0.0-16.0-0.38","917","Glorious","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","241","1582176","0.0-16.0-0.39","1367","<img src=img/black/b4.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","242","1582851","0.0-16.0-0.40","674","<img src=img/white/w1.png></img>","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","243","1584128","0.0-16.0-0.41","1275","Smiling","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","244","1585415","0.0-16.0-0.42","1286","<img src=img/white/w5.png></img>","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","245","1587428","0.0-16.0-0.43","2012","Friend","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","246","1590533","0.0-16.0-0.44","3103","<img src=img/black/b5.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","247","1593248","0.0-16.0-0.45","2713","Hurtful","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","248","1594141","0.0-16.0-0.46","892","Enjoy","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","249","1595280","0.0-16.0-0.47","1138","<img src=img/black/b3.png></img>","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","250","1599007","0.0-16.0-0.48","3727","Annoy","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","251","1599670","0.0-16.0-0.49","660","Rotten","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","252","1600374","0.0-16.0-0.50","703","Pain","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","253","1601054","0.0-16.0-0.51","679","Joyous","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","254","1601697","0.0-16.0-0.52","643","Awful","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","255","1602518","0.0-16.0-0.53","819","Nasty","i","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","256","1603528","0.0-16.0-0.54","1009","<img src=img/white/w3.png></img>","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","iat-html","257","1604844","0.0-16.0-0.55","1315","Beautiful","e","true","European Americans or GOODAfrican Americans or BAD","","","","","","European Americans or GOOD","African Americans or BAD"
"","","","","","html-keyboard-response","258","1624928","0.0-17.0","20083","<p>You're all done! Thank you for participating. Please let the researcher know - do not close any tabs! Remind the researcher if you have not yet received payment.</p>","n","","","","","","","","",""
